id,category
NEWS_08165,2
NEWS_08166,4
NEWS_08167,4
NEWS_08168,2
NEWS_08169,4
NEWS_08170,1
NEWS_08171,1
NEWS_08172,2
NEWS_08173,2
NEWS_08174,3
NEWS_08175,3
NEWS_08176,4
NEWS_08177,4
NEWS_08178,0
NEWS_08179,1
NEWS_08180,4
NEWS_08181,5
NEWS_08182,2
NEWS_08183,2
NEWS_08184,1
NEWS_08185,4
NEWS_08186,3
NEWS_08187,1
NEWS_08188,3
NEWS_08189,1
NEWS_08190,4
NEWS_08191,4
NEWS_08192,1
NEWS_08193,4
NEWS_08194,4
NEWS_08195,1
NEWS_08196,1
NEWS_08197,2
NEWS_08198,4
NEWS_08199,5
NEWS_08200,4
NEWS_08201,1
NEWS_08202,3
NEWS_08203,4
NEWS_08204,5
NEWS_08205,5
NEWS_08206,2
NEWS_08207,5
NEWS_08208,4
NEWS_08209,2
NEWS_08210,2
NEWS_08211,0
NEWS_08212,1
NEWS_08213,1
NEWS_08214,4
NEWS_08215,0
NEWS_08216,1
NEWS_08217,1
NEWS_08218,4
NEWS_08219,1
NEWS_08220,5
NEWS_08221,1
NEWS_08222,2
NEWS_08223,1
NEWS_08224,2
NEWS_08225,5
NEWS_08226,1
NEWS_08227,1
NEWS_08228,3
NEWS_08229,0
NEWS_08230,5
NEWS_08231,5
NEWS_08232,4
NEWS_08233,1
NEWS_08234,1
NEWS_08235,3
NEWS_08236,4
NEWS_08237,2
NEWS_08238,4
NEWS_08239,3
NEWS_08240,3
NEWS_08241,2
NEWS_08242,1
NEWS_08243,5
NEWS_08244,4
NEWS_08245,0
NEWS_08246,3
NEWS_08247,4
NEWS_08248,1
NEWS_08249,1
NEWS_08250,1
NEWS_08251,1
NEWS_08252,3
NEWS_08253,3
NEWS_08254,2
NEWS_08255,1
NEWS_08256,3
NEWS_08257,1
NEWS_08258,0
NEWS_08259,5
NEWS_08260,1
NEWS_08261,3
NEWS_08262,3
NEWS_08263,1
NEWS_08264,2
NEWS_08265,4
NEWS_08266,4
NEWS_08267,1
NEWS_08268,4
NEWS_08269,4
NEWS_08270,4
NEWS_08271,2
NEWS_08272,5
NEWS_08273,3
NEWS_08274,2
NEWS_08275,1
NEWS_08276,4
NEWS_08277,4
NEWS_08278,4
NEWS_08279,4
NEWS_08280,2
NEWS_08281,3
NEWS_08282,0
NEWS_08283,5
NEWS_08284,3
NEWS_08285,4
NEWS_08286,0
NEWS_08287,4
NEWS_08288,1
NEWS_08289,5
NEWS_08290,4
NEWS_08291,4
NEWS_08292,4
NEWS_08293,5
NEWS_08294,1
NEWS_08295,4
NEWS_08296,1
NEWS_08297,4
NEWS_08298,5
NEWS_08299,1
NEWS_08300,2
NEWS_08301,1
NEWS_08302,4
NEWS_08303,4
NEWS_08304,2
NEWS_08305,2
NEWS_08306,5
NEWS_08307,3
NEWS_08308,1
NEWS_08309,0
NEWS_08310,4
NEWS_08311,2
NEWS_08312,1
NEWS_08313,5
NEWS_08314,1
NEWS_08315,2
NEWS_08316,1
NEWS_08317,4
NEWS_08318,1
NEWS_08319,1
NEWS_08320,2
NEWS_08321,1
NEWS_08322,1
NEWS_08323,4
NEWS_08324,4
NEWS_08325,4
NEWS_08326,0
NEWS_08327,1
NEWS_08328,3
NEWS_08329,1
NEWS_08330,4
NEWS_08331,1
NEWS_08332,4
NEWS_08333,0
NEWS_08334,1
NEWS_08335,4
NEWS_08336,2
NEWS_08337,1
NEWS_08338,2
NEWS_08339,0
NEWS_08340,4
NEWS_08341,3
NEWS_08342,2
NEWS_08343,4
NEWS_08344,3
NEWS_08345,5
NEWS_08346,4
NEWS_08347,2
NEWS_08348,3
NEWS_08349,5
NEWS_08350,1
NEWS_08351,2
NEWS_08352,4
NEWS_08353,5
NEWS_08354,1
NEWS_08355,1
NEWS_08356,5
NEWS_08357,4
NEWS_08358,2
NEWS_08359,5
NEWS_08360,5
NEWS_08361,4
NEWS_08362,2
NEWS_08363,4
NEWS_08364,3
NEWS_08365,2
NEWS_08366,2
NEWS_08367,4
NEWS_08368,3
NEWS_08369,1
NEWS_08370,1
NEWS_08371,4
NEWS_08372,1
NEWS_08373,0
NEWS_08374,5
NEWS_08375,4
NEWS_08376,3
NEWS_08377,1
NEWS_08378,4
NEWS_08379,1
NEWS_08380,0
NEWS_08381,0
NEWS_08382,1
NEWS_08383,4
NEWS_08384,1
NEWS_08385,4
NEWS_08386,5
NEWS_08387,5
NEWS_08388,3
NEWS_08389,0
NEWS_08390,3
NEWS_08391,1
NEWS_08392,5
NEWS_08393,1
NEWS_08394,3
NEWS_08395,1
NEWS_08396,3
NEWS_08397,2
NEWS_08398,3
NEWS_08399,5
NEWS_08400,3
NEWS_08401,1
NEWS_08402,5
NEWS_08403,3
NEWS_08404,2
NEWS_08405,2
NEWS_08406,2
NEWS_08407,4
NEWS_08408,4
NEWS_08409,3
NEWS_08410,0
NEWS_08411,3
NEWS_08412,1
NEWS_08413,2
NEWS_08414,4
NEWS_08415,1
NEWS_08416,2
NEWS_08417,4
NEWS_08418,3
NEWS_08419,4
NEWS_08420,1
NEWS_08421,2
NEWS_08422,1
NEWS_08423,4
NEWS_08424,4
NEWS_08425,4
NEWS_08426,4
NEWS_08427,0
NEWS_08428,2
NEWS_08429,4
NEWS_08430,1
NEWS_08431,4
NEWS_08432,5
NEWS_08433,5
NEWS_08434,2
NEWS_08435,1
NEWS_08436,2
NEWS_08437,4
NEWS_08438,4
NEWS_08439,0
NEWS_08440,4
NEWS_08441,2
NEWS_08442,5
NEWS_08443,2
NEWS_08444,4
NEWS_08445,4
NEWS_08446,4
NEWS_08447,0
NEWS_08448,1
NEWS_08449,1
NEWS_08450,3
NEWS_08451,4
NEWS_08452,3
NEWS_08453,0
NEWS_08454,3
NEWS_08455,5
NEWS_08456,4
NEWS_08457,1
NEWS_08458,1
NEWS_08459,5
NEWS_08460,3
NEWS_08461,1
NEWS_08462,1
NEWS_08463,5
NEWS_08464,2
NEWS_08465,1
NEWS_08466,3
NEWS_08467,2
NEWS_08468,4
NEWS_08469,3
NEWS_08470,3
NEWS_08471,1
NEWS_08472,3
NEWS_08473,1
NEWS_08474,1
NEWS_08475,3
NEWS_08476,4
NEWS_08477,3
NEWS_08478,3
NEWS_08479,4
NEWS_08480,4
NEWS_08481,1
NEWS_08482,2
NEWS_08483,2
NEWS_08484,3
NEWS_08485,5
NEWS_08486,4
NEWS_08487,2
NEWS_08488,3
NEWS_08489,1
NEWS_08490,2
NEWS_08491,5
NEWS_08492,2
NEWS_08493,4
NEWS_08494,1
NEWS_08495,3
NEWS_08496,4
NEWS_08497,1
NEWS_08498,3
NEWS_08499,0
NEWS_08500,2
NEWS_08501,3
NEWS_08502,4
NEWS_08503,4
NEWS_08504,3
NEWS_08505,4
NEWS_08506,5
NEWS_08507,5
NEWS_08508,1
NEWS_08509,4
NEWS_08510,3
NEWS_08511,1
NEWS_08512,2
NEWS_08513,3
NEWS_08514,1
NEWS_08515,5
NEWS_08516,5
NEWS_08517,3
NEWS_08518,5
NEWS_08519,4
NEWS_08520,4
NEWS_08521,3
NEWS_08522,5
NEWS_08523,5
NEWS_08524,5
NEWS_08525,1
NEWS_08526,3
NEWS_08527,4
NEWS_08528,0
NEWS_08529,3
NEWS_08530,1
NEWS_08531,4
NEWS_08532,5
NEWS_08533,2
NEWS_08534,3
NEWS_08535,4
NEWS_08536,5
NEWS_08537,0
NEWS_08538,2
NEWS_08539,3
NEWS_08540,2
NEWS_08541,3
NEWS_08542,1
NEWS_08543,1
NEWS_08544,3
NEWS_08545,4
NEWS_08546,3
NEWS_08547,4
NEWS_08548,1
NEWS_08549,3
NEWS_08550,1
NEWS_08551,5
NEWS_08552,2
NEWS_08553,3
NEWS_08554,4
NEWS_08555,4
NEWS_08556,4
NEWS_08557,1
NEWS_08558,2
NEWS_08559,3
NEWS_08560,1
NEWS_08561,5
NEWS_08562,1
NEWS_08563,1
NEWS_08564,0
NEWS_08565,0
NEWS_08566,2
NEWS_08567,3
NEWS_08568,4
NEWS_08569,3
NEWS_08570,2
NEWS_08571,1
NEWS_08572,3
NEWS_08573,4
NEWS_08574,3
NEWS_08575,3
NEWS_08576,1
NEWS_08577,4
NEWS_08578,4
NEWS_08579,2
NEWS_08580,4
NEWS_08581,5
NEWS_08582,1
NEWS_08583,4
NEWS_08584,2
NEWS_08585,4
NEWS_08586,4
NEWS_08587,4
NEWS_08588,2
NEWS_08589,2
NEWS_08590,2
NEWS_08591,1
NEWS_08592,2
NEWS_08593,3
NEWS_08594,1
NEWS_08595,1
NEWS_08596,3
NEWS_08597,4
NEWS_08598,5
NEWS_08599,2
NEWS_08600,2
NEWS_08601,1
NEWS_08602,1
NEWS_08603,3
NEWS_08604,0
NEWS_08605,4
NEWS_08606,4
NEWS_08607,3
NEWS_08608,2
NEWS_08609,4
NEWS_08610,1
NEWS_08611,3
NEWS_08612,4
NEWS_08613,3
NEWS_08614,5
NEWS_08615,5
NEWS_08616,2
NEWS_08617,5
NEWS_08618,3
NEWS_08619,4
NEWS_08620,1
NEWS_08621,1
NEWS_08622,1
NEWS_08623,1
NEWS_08624,1
NEWS_08625,0
NEWS_08626,0
NEWS_08627,1
NEWS_08628,3
NEWS_08629,4
NEWS_08630,3
NEWS_08631,4
NEWS_08632,4
NEWS_08633,2
NEWS_08634,4
NEWS_08635,0
NEWS_08636,3
NEWS_08637,4
NEWS_08638,1
NEWS_08639,1
NEWS_08640,1
NEWS_08641,1
NEWS_08642,1
NEWS_08643,4
NEWS_08644,4
NEWS_08645,4
NEWS_08646,5
NEWS_08647,3
NEWS_08648,0
NEWS_08649,1
NEWS_08650,1
NEWS_08651,3
NEWS_08652,0
NEWS_08653,5
NEWS_08654,1
NEWS_08655,0
NEWS_08656,5
NEWS_08657,1
NEWS_08658,1
NEWS_08659,4
NEWS_08660,1
NEWS_08661,2
NEWS_08662,4
NEWS_08663,4
NEWS_08664,3
NEWS_08665,2
NEWS_08666,1
NEWS_08667,1
NEWS_08668,3
NEWS_08669,3
NEWS_08670,4
NEWS_08671,4
NEWS_08672,2
NEWS_08673,5
NEWS_08674,5
NEWS_08675,2
NEWS_08676,2
NEWS_08677,4
NEWS_08678,4
NEWS_08679,5
NEWS_08680,0
NEWS_08681,3
NEWS_08682,3
NEWS_08683,4
NEWS_08684,5
NEWS_08685,5
NEWS_08686,4
NEWS_08687,5
NEWS_08688,2
NEWS_08689,4
NEWS_08690,4
NEWS_08691,5
NEWS_08692,5
NEWS_08693,1
NEWS_08694,5
NEWS_08695,5
NEWS_08696,3
NEWS_08697,1
NEWS_08698,2
NEWS_08699,1
NEWS_08700,0
NEWS_08701,3
NEWS_08702,4
NEWS_08703,4
NEWS_08704,3
NEWS_08705,2
NEWS_08706,0
NEWS_08707,4
NEWS_08708,0
NEWS_08709,5
NEWS_08710,4
NEWS_08711,5
NEWS_08712,3
NEWS_08713,4
NEWS_08714,3
NEWS_08715,2
NEWS_08716,4
NEWS_08717,3
NEWS_08718,4
NEWS_08719,5
NEWS_08720,4
NEWS_08721,1
NEWS_08722,0
NEWS_08723,3
NEWS_08724,3
NEWS_08725,5
NEWS_08726,3
NEWS_08727,1
NEWS_08728,2
NEWS_08729,3
NEWS_08730,1
NEWS_08731,4
NEWS_08732,2
NEWS_08733,4
NEWS_08734,3
NEWS_08735,0
NEWS_08736,3
NEWS_08737,5
NEWS_08738,5
NEWS_08739,0
NEWS_08740,5
NEWS_08741,1
NEWS_08742,4
NEWS_08743,1
NEWS_08744,3
NEWS_08745,1
NEWS_08746,2
NEWS_08747,1
NEWS_08748,2
NEWS_08749,0
NEWS_08750,1
NEWS_08751,3
NEWS_08752,5
NEWS_08753,4
NEWS_08754,5
NEWS_08755,3
NEWS_08756,5
NEWS_08757,4
NEWS_08758,1
NEWS_08759,4
NEWS_08760,4
NEWS_08761,2
NEWS_08762,4
NEWS_08763,2
NEWS_08764,5
NEWS_08765,4
NEWS_08766,4
NEWS_08767,3
NEWS_08768,1
NEWS_08769,4
NEWS_08770,4
NEWS_08771,4
NEWS_08772,1
NEWS_08773,2
NEWS_08774,0
NEWS_08775,1
NEWS_08776,2
NEWS_08777,5
NEWS_08778,3
NEWS_08779,3
NEWS_08780,5
NEWS_08781,5
NEWS_08782,1
NEWS_08783,4
NEWS_08784,4
NEWS_08785,5
NEWS_08786,3
NEWS_08787,2
NEWS_08788,0
NEWS_08789,4
NEWS_08790,4
NEWS_08791,5
NEWS_08792,1
NEWS_08793,1
NEWS_08794,0
NEWS_08795,2
NEWS_08796,1
NEWS_08797,5
NEWS_08798,0
NEWS_08799,5
NEWS_08800,4
NEWS_08801,1
NEWS_08802,3
NEWS_08803,1
NEWS_08804,4
NEWS_08805,4
NEWS_08806,1
NEWS_08807,4
NEWS_08808,3
NEWS_08809,0
NEWS_08810,5
NEWS_08811,5
NEWS_08812,1
NEWS_08813,1
NEWS_08814,4
NEWS_08815,3
NEWS_08816,3
NEWS_08817,3
NEWS_08818,4
NEWS_08819,1
NEWS_08820,1
NEWS_08821,3
NEWS_08822,1
NEWS_08823,4
NEWS_08824,1
NEWS_08825,5
NEWS_08826,1
NEWS_08827,4
NEWS_08828,5
NEWS_08829,4
NEWS_08830,5
NEWS_08831,5
NEWS_08832,3
NEWS_08833,3
NEWS_08834,4
NEWS_08835,3
NEWS_08836,4
NEWS_08837,4
NEWS_08838,4
NEWS_08839,1
NEWS_08840,3
NEWS_08841,2
NEWS_08842,1
NEWS_08843,5
NEWS_08844,5
NEWS_08845,2
NEWS_08846,2
NEWS_08847,1
NEWS_08848,3
NEWS_08849,5
NEWS_08850,1
NEWS_08851,3
NEWS_08852,2
NEWS_08853,5
NEWS_08854,3
NEWS_08855,1
NEWS_08856,3
NEWS_08857,4
NEWS_08858,3
NEWS_08859,1
NEWS_08860,1
NEWS_08861,5
NEWS_08862,3
NEWS_08863,5
NEWS_08864,2
NEWS_08865,4
NEWS_08866,3
NEWS_08867,0
NEWS_08868,5
NEWS_08869,5
NEWS_08870,4
NEWS_08871,2
NEWS_08872,2
NEWS_08873,4
NEWS_08874,3
NEWS_08875,0
NEWS_08876,1
NEWS_08877,3
NEWS_08878,4
NEWS_08879,1
NEWS_08880,5
NEWS_08881,2
NEWS_08882,1
NEWS_08883,2
NEWS_08884,5
NEWS_08885,3
NEWS_08886,3
NEWS_08887,1
NEWS_08888,2
NEWS_08889,4
NEWS_08890,0
NEWS_08891,5
NEWS_08892,5
NEWS_08893,4
NEWS_08894,4
NEWS_08895,1
NEWS_08896,4
NEWS_08897,4
NEWS_08898,2
NEWS_08899,2
NEWS_08900,5
NEWS_08901,4
NEWS_08902,2
NEWS_08903,4
NEWS_08904,3
NEWS_08905,0
NEWS_08906,1
NEWS_08907,1
NEWS_08908,1
NEWS_08909,2
NEWS_08910,4
NEWS_08911,1
NEWS_08912,1
NEWS_08913,1
NEWS_08914,3
NEWS_08915,5
NEWS_08916,4
NEWS_08917,1
NEWS_08918,3
NEWS_08919,5
NEWS_08920,5
NEWS_08921,3
NEWS_08922,3
NEWS_08923,3
NEWS_08924,2
NEWS_08925,0
NEWS_08926,5
NEWS_08927,4
NEWS_08928,3
NEWS_08929,4
NEWS_08930,1
NEWS_08931,3
NEWS_08932,1
NEWS_08933,4
NEWS_08934,1
NEWS_08935,4
NEWS_08936,2
NEWS_08937,2
NEWS_08938,1
NEWS_08939,2
NEWS_08940,3
NEWS_08941,1
NEWS_08942,4
NEWS_08943,5
NEWS_08944,1
NEWS_08945,2
NEWS_08946,1
NEWS_08947,2
NEWS_08948,5
NEWS_08949,1
NEWS_08950,2
NEWS_08951,5
NEWS_08952,4
NEWS_08953,5
NEWS_08954,0
NEWS_08955,1
NEWS_08956,4
NEWS_08957,0
NEWS_08958,2
NEWS_08959,3
NEWS_08960,4
NEWS_08961,3
NEWS_08962,1
NEWS_08963,1
NEWS_08964,1
NEWS_08965,5
NEWS_08966,0
NEWS_08967,4
NEWS_08968,4
NEWS_08969,5
NEWS_08970,3
NEWS_08971,3
NEWS_08972,0
NEWS_08973,3
NEWS_08974,0
NEWS_08975,1
NEWS_08976,4
NEWS_08977,0
NEWS_08978,2
NEWS_08979,1
NEWS_08980,1
NEWS_08981,3
NEWS_08982,4
NEWS_08983,1
NEWS_08984,2
NEWS_08985,3
NEWS_08986,1
NEWS_08987,3
NEWS_08988,3
NEWS_08989,0
NEWS_08990,2
NEWS_08991,4
NEWS_08992,2
NEWS_08993,4
NEWS_08994,2
NEWS_08995,5
NEWS_08996,3
NEWS_08997,2
NEWS_08998,0
NEWS_08999,5
NEWS_09000,3
NEWS_09001,2
NEWS_09002,4
NEWS_09003,2
NEWS_09004,1
NEWS_09005,0
NEWS_09006,1
NEWS_09007,5
NEWS_09008,2
NEWS_09009,3
NEWS_09010,3
NEWS_09011,3
NEWS_09012,2
NEWS_09013,3
NEWS_09014,3
NEWS_09015,5
NEWS_09016,5
NEWS_09017,2
NEWS_09018,5
NEWS_09019,4
NEWS_09020,1
NEWS_09021,0
NEWS_09022,5
NEWS_09023,4
NEWS_09024,3
NEWS_09025,2
NEWS_09026,2
NEWS_09027,2
NEWS_09028,1
NEWS_09029,0
NEWS_09030,1
NEWS_09031,0
NEWS_09032,1
NEWS_09033,3
NEWS_09034,4
NEWS_09035,1
NEWS_09036,3
NEWS_09037,2
NEWS_09038,3
NEWS_09039,5
NEWS_09040,0
NEWS_09041,0
NEWS_09042,1
NEWS_09043,1
NEWS_09044,2
NEWS_09045,2
NEWS_09046,5
NEWS_09047,1
NEWS_09048,4
NEWS_09049,2
NEWS_09050,5
NEWS_09051,1
NEWS_09052,4
NEWS_09053,1
NEWS_09054,4
NEWS_09055,2
NEWS_09056,1
NEWS_09057,4
NEWS_09058,4
NEWS_09059,5
NEWS_09060,1
NEWS_09061,4
NEWS_09062,4
NEWS_09063,2
NEWS_09064,0
NEWS_09065,2
NEWS_09066,3
NEWS_09067,0
NEWS_09068,4
NEWS_09069,0
NEWS_09070,3
NEWS_09071,2
NEWS_09072,5
NEWS_09073,0
NEWS_09074,2
NEWS_09075,3
NEWS_09076,5
NEWS_09077,5
NEWS_09078,1
NEWS_09079,4
NEWS_09080,4
NEWS_09081,1
NEWS_09082,2
NEWS_09083,4
NEWS_09084,1
NEWS_09085,1
NEWS_09086,2
NEWS_09087,3
NEWS_09088,1
NEWS_09089,1
NEWS_09090,4
NEWS_09091,2
NEWS_09092,4
NEWS_09093,1
NEWS_09094,5
NEWS_09095,4
NEWS_09096,1
NEWS_09097,1
NEWS_09098,1
NEWS_09099,1
NEWS_09100,4
NEWS_09101,1
NEWS_09102,1
NEWS_09103,0
NEWS_09104,1
NEWS_09105,5
NEWS_09106,4
NEWS_09107,3
NEWS_09108,3
NEWS_09109,5
NEWS_09110,0
NEWS_09111,5
NEWS_09112,3
NEWS_09113,5
NEWS_09114,5
NEWS_09115,3
NEWS_09116,5
NEWS_09117,5
NEWS_09118,1
NEWS_09119,3
NEWS_09120,1
NEWS_09121,3
NEWS_09122,0
NEWS_09123,4
NEWS_09124,0
NEWS_09125,1
NEWS_09126,4
NEWS_09127,3
NEWS_09128,2
NEWS_09129,1
NEWS_09130,4
NEWS_09131,2
NEWS_09132,1
NEWS_09133,1
NEWS_09134,2
NEWS_09135,1
NEWS_09136,3
NEWS_09137,3
NEWS_09138,1
NEWS_09139,3
NEWS_09140,1
NEWS_09141,2
NEWS_09142,5
NEWS_09143,1
NEWS_09144,1
NEWS_09145,3
NEWS_09146,5
NEWS_09147,3
NEWS_09148,0
NEWS_09149,1
NEWS_09150,4
NEWS_09151,1
NEWS_09152,1
NEWS_09153,2
NEWS_09154,5
NEWS_09155,5
NEWS_09156,1
NEWS_09157,0
NEWS_09158,3
NEWS_09159,0
NEWS_09160,1
NEWS_09161,1
NEWS_09162,1
NEWS_09163,4
NEWS_09164,3
NEWS_09165,1
NEWS_09166,0
NEWS_09167,3
NEWS_09168,5
NEWS_09169,0
NEWS_09170,4
NEWS_09171,4
NEWS_09172,4
NEWS_09173,5
NEWS_09174,3
NEWS_09175,5
NEWS_09176,4
NEWS_09177,3
NEWS_09178,2
NEWS_09179,3
NEWS_09180,5
NEWS_09181,2
NEWS_09182,4
NEWS_09183,0
NEWS_09184,2
NEWS_09185,5
NEWS_09186,3
NEWS_09187,3
NEWS_09188,4
NEWS_09189,3
NEWS_09190,5
NEWS_09191,1
NEWS_09192,2
NEWS_09193,1
NEWS_09194,1
NEWS_09195,3
NEWS_09196,2
NEWS_09197,2
NEWS_09198,5
NEWS_09199,4
NEWS_09200,4
NEWS_09201,1
NEWS_09202,4
NEWS_09203,4
NEWS_09204,0
NEWS_09205,5
NEWS_09206,2
NEWS_09207,4
NEWS_09208,5
NEWS_09209,1
NEWS_09210,4
NEWS_09211,2
NEWS_09212,3
NEWS_09213,1
NEWS_09214,4
NEWS_09215,5
NEWS_09216,2
NEWS_09217,0
NEWS_09218,4
NEWS_09219,3
NEWS_09220,3
NEWS_09221,2
NEWS_09222,1
NEWS_09223,1
NEWS_09224,1
NEWS_09225,2
NEWS_09226,3
NEWS_09227,3
NEWS_09228,1
NEWS_09229,3
NEWS_09230,0
NEWS_09231,3
NEWS_09232,4
NEWS_09233,2
NEWS_09234,2
NEWS_09235,0
NEWS_09236,3
NEWS_09237,2
NEWS_09238,3
NEWS_09239,4
NEWS_09240,1
NEWS_09241,2
NEWS_09242,2
NEWS_09243,1
NEWS_09244,0
NEWS_09245,2
NEWS_09246,2
NEWS_09247,5
NEWS_09248,3
NEWS_09249,0
NEWS_09250,4
NEWS_09251,5
NEWS_09252,2
NEWS_09253,3
NEWS_09254,2
NEWS_09255,3
NEWS_09256,5
NEWS_09257,2
NEWS_09258,1
NEWS_09259,3
NEWS_09260,4
NEWS_09261,1
NEWS_09262,1
NEWS_09263,5
NEWS_09264,4
NEWS_09265,1
NEWS_09266,5
NEWS_09267,4
NEWS_09268,4
NEWS_09269,4
NEWS_09270,3
NEWS_09271,2
NEWS_09272,5
NEWS_09273,3
NEWS_09274,0
NEWS_09275,5
NEWS_09276,5
NEWS_09277,5
NEWS_09278,4
NEWS_09279,3
NEWS_09280,3
NEWS_09281,4
NEWS_09282,1
NEWS_09283,3
NEWS_09284,2
NEWS_09285,3
NEWS_09286,2
NEWS_09287,4
NEWS_09288,5
NEWS_09289,1
NEWS_09290,3
NEWS_09291,2
NEWS_09292,3
NEWS_09293,2
NEWS_09294,1
NEWS_09295,5
NEWS_09296,1
NEWS_09297,4
NEWS_09298,4
NEWS_09299,0
NEWS_09300,4
NEWS_09301,0
NEWS_09302,4
NEWS_09303,1
NEWS_09304,0
NEWS_09305,5
NEWS_09306,2
NEWS_09307,1
NEWS_09308,5
NEWS_09309,1
NEWS_09310,0
NEWS_09311,4
NEWS_09312,5
NEWS_09313,0
NEWS_09314,3
NEWS_09315,3
NEWS_09316,1
NEWS_09317,3
NEWS_09318,0
NEWS_09319,1
NEWS_09320,2
NEWS_09321,3
NEWS_09322,3
NEWS_09323,4
NEWS_09324,3
NEWS_09325,3
NEWS_09326,4
NEWS_09327,2
NEWS_09328,4
NEWS_09329,0
NEWS_09330,4
NEWS_09331,1
NEWS_09332,1
NEWS_09333,1
NEWS_09334,3
NEWS_09335,1
NEWS_09336,1
NEWS_09337,4
NEWS_09338,0
NEWS_09339,3
NEWS_09340,2
NEWS_09341,3
NEWS_09342,4
NEWS_09343,2
NEWS_09344,3
NEWS_09345,1
NEWS_09346,0
NEWS_09347,5
NEWS_09348,2
NEWS_09349,4
NEWS_09350,5
NEWS_09351,4
NEWS_09352,1
NEWS_09353,1
NEWS_09354,3
NEWS_09355,5
NEWS_09356,3
NEWS_09357,4
NEWS_09358,5
NEWS_09359,4
NEWS_09360,3
NEWS_09361,4
NEWS_09362,4
NEWS_09363,4
NEWS_09364,5
NEWS_09365,3
NEWS_09366,4
NEWS_09367,4
NEWS_09368,4
NEWS_09369,1
NEWS_09370,4
NEWS_09371,3
NEWS_09372,3
NEWS_09373,4
NEWS_09374,4
NEWS_09375,5
NEWS_09376,3
NEWS_09377,1
NEWS_09378,0
NEWS_09379,4
NEWS_09380,1
NEWS_09381,3
NEWS_09382,4
NEWS_09383,3
NEWS_09384,4
NEWS_09385,3
NEWS_09386,5
NEWS_09387,0
NEWS_09388,1
NEWS_09389,0
NEWS_09390,3
NEWS_09391,4
NEWS_09392,1
NEWS_09393,1
NEWS_09394,2
NEWS_09395,1
NEWS_09396,4
NEWS_09397,1
NEWS_09398,3
NEWS_09399,3
NEWS_09400,1
NEWS_09401,1
NEWS_09402,1
NEWS_09403,4
NEWS_09404,2
NEWS_09405,1
NEWS_09406,1
NEWS_09407,1
NEWS_09408,1
NEWS_09409,3
NEWS_09410,2
NEWS_09411,0
NEWS_09412,4
NEWS_09413,4
NEWS_09414,3
NEWS_09415,1
NEWS_09416,0
NEWS_09417,4
NEWS_09418,0
NEWS_09419,4
NEWS_09420,5
NEWS_09421,4
NEWS_09422,4
NEWS_09423,4
NEWS_09424,5
NEWS_09425,2
NEWS_09426,1
NEWS_09427,4
NEWS_09428,5
NEWS_09429,0
NEWS_09430,0
NEWS_09431,0
NEWS_09432,3
NEWS_09433,2
NEWS_09434,2
NEWS_09435,4
NEWS_09436,3
NEWS_09437,1
NEWS_09438,3
NEWS_09439,1
NEWS_09440,4
NEWS_09441,3
NEWS_09442,5
NEWS_09443,1
NEWS_09444,5
NEWS_09445,3
NEWS_09446,3
NEWS_09447,2
NEWS_09448,3
NEWS_09449,4
NEWS_09450,1
NEWS_09451,4
NEWS_09452,2
NEWS_09453,0
NEWS_09454,3
NEWS_09455,1
NEWS_09456,0
NEWS_09457,4
NEWS_09458,3
NEWS_09459,5
NEWS_09460,2
NEWS_09461,1
NEWS_09462,3
NEWS_09463,0
NEWS_09464,1
NEWS_09465,3
NEWS_09466,2
NEWS_09467,1
NEWS_09468,4
NEWS_09469,2
NEWS_09470,1
NEWS_09471,1
NEWS_09472,1
NEWS_09473,0
NEWS_09474,0
NEWS_09475,1
NEWS_09476,1
NEWS_09477,3
NEWS_09478,0
NEWS_09479,0
NEWS_09480,5
NEWS_09481,1
NEWS_09482,3
NEWS_09483,4
NEWS_09484,1
NEWS_09485,0
NEWS_09486,0
NEWS_09487,1
NEWS_09488,2
NEWS_09489,1
NEWS_09490,4
NEWS_09491,4
NEWS_09492,4
NEWS_09493,4
NEWS_09494,1
NEWS_09495,5
NEWS_09496,1
NEWS_09497,5
NEWS_09498,5
NEWS_09499,2
NEWS_09500,5
NEWS_09501,0
NEWS_09502,1
NEWS_09503,4
NEWS_09504,5
NEWS_09505,0
NEWS_09506,5
NEWS_09507,2
NEWS_09508,5
NEWS_09509,1
NEWS_09510,1
NEWS_09511,5
NEWS_09512,1
NEWS_09513,3
NEWS_09514,5
NEWS_09515,1
NEWS_09516,1
NEWS_09517,5
NEWS_09518,2
NEWS_09519,3
NEWS_09520,3
NEWS_09521,1
NEWS_09522,3
NEWS_09523,0
NEWS_09524,0
NEWS_09525,2
NEWS_09526,1
NEWS_09527,1
NEWS_09528,4
NEWS_09529,4
NEWS_09530,1
NEWS_09531,2
NEWS_09532,5
NEWS_09533,4
NEWS_09534,3
NEWS_09535,1
NEWS_09536,4
NEWS_09537,4
NEWS_09538,2
NEWS_09539,1
NEWS_09540,4
NEWS_09541,3
NEWS_09542,3
NEWS_09543,3
NEWS_09544,4
NEWS_09545,2
NEWS_09546,3
NEWS_09547,4
NEWS_09548,1
NEWS_09549,0
NEWS_09550,1
NEWS_09551,1
NEWS_09552,5
NEWS_09553,3
NEWS_09554,3
NEWS_09555,3
NEWS_09556,2
NEWS_09557,2
NEWS_09558,3
NEWS_09559,3
NEWS_09560,4
NEWS_09561,1
NEWS_09562,4
NEWS_09563,4
